"","iso3","country","hdicode","year","hdi","le","eys","mys","gnipc"
"1094","CZE","Czechia","Very High",1994,0.766,73.082,12.55356979,9.854883766,21533.0343
"1095","CZE","Czechia","Very High",1995,0.775,73.177,12.94954014,10.04385516,22720.385
"1096","CZE","Czechia","Very High",1996,0.786,73.835,13.34667969,10.23282655,23556.67853
"1097","CZE","Czechia","Very High",1997,0.791,73.946,13.49812984,10.42179794,23469.43622
"1098","CZE","Czechia","Very High",1998,0.794,74.553,13.32468033,10.61076934,23426.89178
"1099","CZE","Czechia","Very High",1999,0.799,74.742,13.39109993,10.79974073,23693.35997
"1100","CZE","Czechia","Very High",2000,0.81,74.979,14.02147961,10.98871212,24653.55077
"1101","CZE","Czechia","Very High",2001,0.82,75.315,14.46613979,11.17768351,25188.91608
"1102","CZE","Czechia","Very High",2002,0.826,75.444,14.8226099,11.3666549,25359.3958
"1103","CZE","Czechia","Very High",2003,0.833,75.397,15.16322994,11.5556263,26306.7117
"1104","CZE","Czechia","Very High",2004,0.838,75.943,14.99580002,11.74459769,27146.66659
"1105","CZE","Czechia","Very High",2005,0.847,76.159,15.25259018,11.93356908,28955.75209
"1106","CZE","Czechia","Very High",2006,0.856,76.711,15.38356018,12.12254047,30337.11954
"1107","CZE","Czechia","Very High",2007,0.862,76.922,15.63811016,12.14151001,31756.58621
"1108","CZE","Czechia","Very High",2008,0.865,77.174,15.67990017,12.19182014,32480.67588
"1109","CZE","Czechia","Very High",2009,0.866,77.26,15.9990797,12.29473972,30501.30523
"1110","CZE","Czechia","Very High",2010,0.872,77.57,16.21603012,12.38508034,30989.17931
"1111","CZE","Czechia","Very High",2011,0.876,77.819,16.36347008,12.46833038,31301.19798
"1112","CZE","Czechia","Very High",2012,0.878,78.006,16.35502052,12.5199604,31561.41049
"1113","CZE","Czechia","Very High",2013,0.884,78.18,16.85703087,12.59654045,31545.24187
"1114","CZE","Czechia","Very High",2014,0.889,78.755,16.96136093,12.63813972,32021.62793
"1115","CZE","Czechia","Very High",2015,0.891,78.58,16.95470047,12.67333984,33678.65317
"1116","CZE","Czechia","Very High",2016,0.894,78.997,16.78609085,12.73709011,34495.43398
"1117","CZE","Czechia","Very High",2017,0.896,78.956,16.67814064,12.78682041,36626.68558
"1118","CZE","Czechia","Very High",2018,0.893,79.004,16.12398911,12.8280654,37752.16164
"1119","CZE","Czechia","Very High",2019,0.896,79.243,16.10343933,12.86931038,38512.3602
"1120","CZE","Czechia","Very High",2020,0.891,78.575,16.1389904,12.91605342,36695.69151
"1121","CZE","Czechia","Very High",2021,0.891,77.728,16.3472805,12.91605342,39060.60461
"1122","CZE","Czechia","Very High",2022,0.895,78.129,16.3472805,12.91605342,39944.66682
"1123","DNK","Denmark","Very High",1990,0.839,74.864,14.31334019,11.47511219,37930.23837
"1124","DNK","Denmark","Very High",1991,0.843,75.226,14.47774982,11.49547958,38299.43054
"1125","DNK","Denmark","Very High",1992,0.845,75.267,14.52451038,11.51588313,39007.06848
"1126","DNK","Denmark","Very High",1993,0.848,75.188,14.79776001,11.53628667,39072.20133
"1127","DNK","Denmark","Very High",1994,0.854,75.439,15.0534296,11.55669022,41068.65151
"1128","DNK","Denmark","Very High",1995,0.857,75.286,15.18115044,11.64894009,42277.20618
"1129","DNK","Denmark","Very High",1996,0.864,75.662,15.40884972,11.81353259,43189.09821
"1130","DNK","Denmark","Very High",1997,0.871,76.04,15.57523966,11.9781251,44478.32458
"1131","DNK","Denmark","Very High",1998,0.878,76.434,15.7416296,12.1427176,45472.65911
"1132","DNK","Denmark","Very High",1999,0.888,76.576,16.43011093,12.3073101,46826.20887
"1133","DNK","Denmark","Very High",2000,0.89,76.814,16.20286942,12.47190261,47842.31045
"1134","DNK","Denmark","Very High",2001,0.897,76.972,16.54718018,12.63649511,48441.93979
"1135","DNK","Denmark","Very High",2002,0.896,77.097,16.20438957,12.80108762,48619.96452
"1136","DNK","Denmark","Very High",2003,0.901,77.399,16.36174965,12.96568012,48841.73281
"1137","DNK","Denmark","Very High",2004,0.906,77.784,16.51910973,12.91676044,50509.88887
"1138","DNK","Denmark","Very High",2005,0.911,78.224,16.77968979,12.82844702,51891.16222
"1139","DNK","Denmark","Very High",2006,0.911,78.222,16.64613914,12.7401336,53953.00265
"1140","DNK","Denmark","Very High",2007,0.912,78.348,16.80562973,12.65182018,53832.94619
"1141","DNK","Denmark","Very High",2008,0.915,78.713,16.71553993,12.88381004,53564.02034
"1142","DNK","Denmark","Very High",2009,0.909,78.957,16.71541023,12.4705801,50606.3016
"1143","DNK","Denmark","Very High",2010,0.913,79.246,16.89028931,12.42588997,51653.70093
"1144","DNK","Denmark","Very High",2011,0.927,79.784,18.35436058,12.46644974,52360.19737
"1145","DNK","Denmark","Very High",2012,0.931,80.081,18.6772995,12.70141029,52360.49952
"1146","DNK","Denmark","Very High",2013,0.933,80.304,19.17308044,12.74561024,53098.62772
"1147","DNK","Denmark","Very High",2014,0.932,80.63,19.2089901,12.38759041,53941.2501
"1148","DNK","Denmark","Very High",2015,0.936,80.738,19.2968998,12.63831997,54520.04011
"1149","DNK","Denmark","Very High",2016,0.943,80.88,19.0395298,13.16281986,55515.41694
"1150","DNK","Denmark","Very High",2017,0.944,81.111,18.82432938,13.011765,56568.41589
"1151","DNK","Denmark","Very High",2018,0.942,80.99,18.72179985,12.86071014,57733.30332
"1152","DNK","Denmark","Very High",2019,0.946,81.434,18.62013054,12.91060019,58453.58757
"1153","DNK","Denmark","Very High",2020,0.946,81.545,18.64031982,12.96049023,57324.1238
"1154","DNK","Denmark","Very High",2021,0.947,81.375,18.77403069,12.96049023,59993.31006
"1155","DNK","Denmark","Very High",2022,0.952,81.882,18.77403069,12.96049023,62018.95694
"1156","DOM","Dominican Republic","High",1990,0.579,67.11,9.284750781,5.26625239,5945.853794
"1157","DOM","Dominican Republic","High",1991,0.585,67.625,9.453856966,5.397396418,5909.462105
"1158","DOM","Dominican Republic","High",1992,0.595,68.084,9.626043137,5.528540447,6435.250532
"1159","DOM","Dominican Republic","High",1993,0.602,68.472,9.80136539,5.659684475,6662.256843
"1160","DOM","Dominican Republic","High",1994,0.608,68.792,9.979880845,5.790828503,6749.281125
"1161","DOM","Dominican Republic","High",1995,0.614,68.988,10.16164766,5.921972532,7001.230525
"1162","DOM","Dominican Republic","High",1996,0.621,69.097,10.34672505,6.03057618,7340.967283
"1163","DOM","Dominican Republic","High",1997,0.628,69.166,10.53517332,6.139179829,7854.665257
"1164","DOM","Dominican Republic","High",1998,0.634,69.096,10.72705386,6.247783477,8228.843672
"1165","DOM","Dominican Republic","High",1999,0.64,69.279,10.92242918,6.356387126,8560.607799
"1166","DOM","Dominican Republic","High",2000,0.646,69.423,11.12136293,6.464990774,8841.374814
"1167","DOM","Dominican Republic","High",2001,0.651,69.642,11.33143273,6.542857541,8922.636231
"1168","DOM","Dominican Republic","High",2002,0.657,69.923,11.54150252,6.620724308,9195.327189
"1169","DOM","Dominican Republic","High",2003,0.66,70.265,11.75157232,6.698591075,8724.476247
"1170","DOM","Dominican Republic","High",2004,0.663,70.331,11.96164211,6.776457842,8668.309144
"1171","DOM","Dominican Republic","High",2005,0.674,70.875,12.17171191,6.854324609,9671.668674
"1172","DOM","Dominican Republic","High",2006,0.684,71.165,12.3817817,7.012107268,10473.72723
"1173","DOM","Dominican Republic","High",2007,0.692,71.371,12.5918515,7.169889927,11102.55452
"1174","DOM","Dominican Republic","High",2008,0.697,71.658,12.80192129,7.193096638,11481.17006
"1175","DOM","Dominican Republic","High",2009,0.701,71.871,13.01199109,7.216303349,11435.12522
"1176","DOM","Dominican Republic","High",2010,0.707,72.093,13.22206088,7.239510059,12229.39414
"1177","DOM","Dominican Republic","High",2011,0.712,72.221,13.43213068,7.330570221,12418.22533
"1178","DOM","Dominican Republic","High",2012,0.718,72.514,13.64220047,7.429090023,12583.49887
"1179","DOM","Dominican Republic","High",2013,0.722,72.713,13.70403528,7.516860008,12930.68766
"1180","DOM","Dominican Republic","High",2014,0.728,72.867,13.76587009,7.650459766,13660.57907
"1181","DOM","Dominican Republic","High",2015,0.739,72.953,14.46397018,7.718160152,14522.41993
"1182","DOM","Dominican Republic","High",2016,0.759,72.987,14.51723003,9.044050217,15274.83444
"1183","DOM","Dominican Republic","High",2017,0.761,73.063,14.66316986,8.984526952,15740.87931
"1184","DOM","Dominican Republic","High",2018,0.763,73.232,14.56586647,8.925003688,16736.19058
"1185","DOM","Dominican Republic","High",2019,0.765,73.577,14.46856308,8.865480423,17341.01196
"1186","DOM","Dominican Republic","High",2020,0.76,72.889,14.37125969,9.150526383,15993.16697
"1187","DOM","Dominican Republic","High",2021,0.756,72.615,13.55698967,9.150526383,17784.08631
"1188","DOM","Dominican Republic","High",2022,0.766,74.17,13.55698967,9.150526383,18653.26836
"1189","ECU","Ecuador","High",1990,0.645,69.348,11.40330029,6.75150013,7482.469619
"1190","ECU","Ecuador","High",1991,0.647,69.625,11.24228001,6.808366579,7742.107316
"1191","ECU","Ecuador","High",1992,0.652,70.117,11.42147714,6.865233029,7847.554358
"1192","ECU","Ecuador","High",1993,0.656,70.345,11.60067427,6.922099478,7930.413238
"1193","ECU","Ecuador","High",1994,0.662,70.757,11.7798714,6.978965928,8142.906835
"1194","ECU","Ecuador","High",1995,0.667,71.041,11.95906853,7.035832377,8201.14736
"1195","ECU","Ecuador","High",1996,0.67,71.362,12.13826566,7.092698827,8166.640353
"1196","ECU","Ecuador","High",1997,0.676,71.681,12.31746278,7.149565276,8401.045523
"1197","ECU","Ecuador","High",1998,0.681,72.045,12.49665991,7.206431725,8488.663934
"1198","ECU","Ecuador","High",1999,0.681,72.463,12.67585704,7.263298175,7761.917078
"1199","ECU","Ecuador","High",2000,0.684,72.839,12.85505417,7.320164624,7695.853471
"1200","ECU","Ecuador","High",2001,0.691,73.24,13.0342513,7.377031074,8009.910819
"1201","ECU","Ecuador","High",2002,0.697,73.613,13.21344843,7.433897523,8236.865838
"1202","ECU","Ecuador","High",2003,0.701,73.975,13.39264556,7.490763973,8292.838173
"1203","ECU","Ecuador","High",2004,0.708,74.279,13.57184269,7.547630422,8787.608591
"1204","ECU","Ecuador","High",2005,0.714,74.514,13.75103982,7.604496872,9144.90894
"1205","ECU","Ecuador","High",2006,0.719,74.689,13.93023695,7.661363321,9419.404194
"1206","ECU","Ecuador","High",2007,0.722,74.844,14.10943408,7.718229771,9444.179325
"1207","ECU","Ecuador","High",2008,0.728,74.983,14.28863121,7.72631979,10034.13063
"1208","ECU","Ecuador","High",2009,0.73,75.184,14.46782834,7.739970207,9965.533264
"1209","ECU","Ecuador","High",2010,0.736,75.43,14.64702547,7.849160194,10209.0123
"1210","ECU","Ecuador","High",2011,0.743,75.743,14.8262226,7.907040119,10818.62504
"1211","ECU","Ecuador","High",2012,0.75,76.062,15.00541973,8.097470284,11248.72366
"1212","ECU","Ecuador","High",2013,0.755,76.369,14.87827969,8.288680077,11622.48997
"1213","ECU","Ecuador","High",2014,0.759,76.622,15.00487995,8.361359596,11882.95575
"1214","ECU","Ecuador","High",2015,0.764,76.789,15.13148022,8.701580048,11697.38828
"1215","ECU","Ecuador","High",2016,0.761,76.763,14.99600347,8.692919731,11370.2936
"1216","ECU","Ecuador","High",2017,0.762,76.972,14.86052672,8.765919685,11406.45276
"1217","ECU","Ecuador","High",2018,0.761,77.094,14.72504997,8.782986323,11287.69388
"1218","ECU","Ecuador","High",2019,0.758,77.297,14.46730995,8.800052961,11053.23762
"1219","ECU","Ecuador","High",2020,0.734,72.153,14.86483955,8.817119598,10079.83696
"1220","ECU","Ecuador","High",2021,0.746,73.67,14.86483955,9.113010406,10496.98153
"1221","ECU","Ecuador","High",2022,0.765,77.894,14.86483955,8.969750404,10693.23484
"1222","EGY","Egypt","High",1990,0.567,64.146,9.206990242,5.305645579,6131.438951
"1223","EGY","Egypt","High",1991,0.574,64.755,9.250329971,5.468896212,6252.494422
"1224","EGY","Egypt","High",1992,0.58,65.031,9.430852532,5.632146845,6374.101778
"1225","EGY","Egypt","High",1993,0.587,65.468,9.611375093,5.795397478,6407.29682
"1226","EGY","Egypt","High",1994,0.594,65.816,9.791897655,5.958648111,6509.645046
"1227","EGY","Egypt","High",1995,0.601,66.312,9.972420216,6.121898744,6672.971727
"1228","EGY","Egypt","High",1996,0.61,66.742,10.15294278,6.333519936,6863.449114
"1229","EGY","Egypt","High",1997,0.615,67.197,10.33346534,6.341912937,7085.944612
"1230","EGY","Egypt","High",1998,0.62,67.471,10.5139879,6.350305939,7346.256061
"1231","EGY","Egypt","High",1999,0.625,67.737,10.69451046,6.35869894,7595.306914
"1232","EGY","Egypt","High",2000,0.629,68.007,10.77771521,6.367091942,7906.167983
"1233","EGY","Egypt","High",2001,0.633,68.308,10.86091995,6.375484943,8071.54527
"1234","EGY","Egypt","High",2002,0.634,68.564,10.88712978,6.383877945,8012.491734
"1235","EGY","Egypt","High",2003,0.632,68.402,10.73254967,6.392270947,8077.192731
"1236","EGY","Egypt","High",2004,0.635,68.613,10.78256035,6.400663948,8227.825296
"1237","EGY","Egypt","High",2005,0.637,68.779,10.84283428,6.40905695,8425.170258
"1238","EGY","Egypt","High",2006,0.642,68.977,10.90310822,6.417449951,8898.632739
"1239","EGY","Egypt","High",2007,0.649,69.128,10.96338215,6.656382647,9382.936738
"1240","EGY","Egypt","High",2008,0.656,69.319,11.02365608,6.895315344,9851.848451
"1241","EGY","Egypt","High",2009,0.661,69.48,11.08393002,7.13424804,10036.67864
"1242","EGY","Egypt","High",2010,0.667,69.664,11.19958019,7.373180736,10130.44689
"1243","EGY","Egypt","High",2011,0.671,69.88,11.21022987,7.612113432,10017.38493
"1244","EGY","Egypt","High",2012,0.679,70.085,11.57713032,7.851046129,10036.41388
"1245","EGY","Egypt","High",2013,0.684,70.052,11.80953979,8.089978825,9993.03
"1246","EGY","Egypt","High",2014,0.688,70.415,11.73950958,8.328911521,10067.84669
"1247","EGY","Egypt","High",2015,0.695,70.483,11.88743496,8.567844217,10348.88739
"1248","EGY","Egypt","High",2016,0.702,70.844,12.03536034,8.806776914,10617.98032
"1249","EGY","Egypt","High",2017,0.709,71.302,12.16487026,9.04570961,10792.75844
"1250","EGY","Egypt","High",2018,0.717,71.367,12.43317032,9.305633501,11092.49979
"1251","EGY","Egypt","High",2019,0.724,71.358,12.67249012,9.573026174,11376.21416
"1252","EGY","Egypt","High",2020,0.729,70.99,12.91180992,9.84810224,11637.16114
"1253","EGY","Egypt","High",2021,0.726,70.221,12.91180992,9.84810224,11826.91033
"1254","EGY","Egypt","High",2022,0.728,70.159,12.91180992,9.84810224,12360.8163
"1255","SLV","El Salvador","Medium",1990,0.519,62.55,8.514767823,3.729339234,5047.765852
"1256","SLV","El Salvador","Medium",1991,0.528,63.856,8.662059784,3.847328115,5058.032711
"1257","SLV","El Salvador","Medium",1992,0.538,64.657,8.811899662,3.969049931,5360.780075
"1258","SLV","El Salvador","Medium",1993,0.546,65.235,8.96173954,4.094622782,5591.500446
"1259","SLV","El Salvador","Medium",1994,0.557,65.838,9.286313629,4.220195634,5816.686235
"1260","SLV","El Salvador","Medium",1995,0.567,66.33,9.610887718,4.345768486,6065.118403
"1261","SLV","El Salvador","Medium",1996,0.576,67.076,9.935461807,4.471341337,6049.94575
"1262","SLV","El Salvador","Medium",1997,0.586,67.895,10.2600359,4.596914189,6145.504905
"1263","SLV","El Salvador","Medium",1998,0.595,68.478,10.58460999,4.722487041,6269.585716
"1264","SLV","El Salvador","Medium",1999,0.6,69.379,10.5519104,4.848059893,6291.962566
"1265","SLV","El Salvador","Medium",2000,0.609,69.865,10.89731979,4.973632744,6354.106152
"1266","SLV","El Salvador","Medium",2001,0.612,69.598,11.10416985,5.099205596,6376.278975
"1267","SLV","El Salvador","Medium",2002,0.621,70.232,11.44435978,5.224778448,6423.783483
"1268","SLV","El Salvador","Medium",2003,0.627,70.14,11.84412956,5.3503513,6462.380181
"1269","SLV","El Salvador","Medium",2004,0.633,70.34,12.16205025,5.475924151,6503.160265
"1270","SLV","El Salvador","Medium",2005,0.64,70.44,12.4198103,5.601497003,6674.018118
"1271","SLV","El Salvador","Medium",2006,0.645,70.773,12.39274979,5.727069855,7016.274852
"1272","SLV","El Salvador","Medium",2007,0.651,71.108,12.88368988,5.625279903,7141.117956
"1273","SLV","El Salvador","Medium",2008,0.651,71.424,12.16687965,6.029550076,7311.621508
"1274","SLV","El Salvador","Medium",2009,0.651,71.576,12.09626007,6.130139828,7058.044685
"1275","SLV","El Salvador","Medium",2010,0.657,71.848,12.16615963,6.339930058,7200.449289
"1276","SLV","El Salvador","Medium",2011,0.657,71.859,12.24773979,6.209420204,7439.631163
"1277","SLV","El Salvador","Medium",2012,0.661,71.831,12.29899979,6.366330147,7537.686573
"1278","SLV","El Salvador","Medium",2013,0.664,71.771,12.43801975,6.434329987,7642.278773
"1279","SLV","El Salvador","Medium",2014,0.663,71.746,12.25903988,6.528739929,7738.035586
"1280","SLV","El Salvador","Medium",2015,0.663,71.814,12.01471996,6.623149872,7882.909097
"1281","SLV","El Salvador","Medium",2016,0.664,72.025,11.79246998,6.717559814,8011.424602
"1282","SLV","El Salvador","Medium",2017,0.667,72.311,11.75586188,6.825099945,8139.187189
"1283","SLV","El Salvador","Medium",2018,0.673,72.555,11.92147713,6.968569994,8319.116771
"1284","SLV","El Salvador","Medium",2019,0.676,72.559,11.88102581,7.112040043,8575.426578
"1285","SLV","El Salvador","Medium",2020,0.666,71.061,11.9099355,7.150929928,7876.916512
"1286","SLV","El Salvador","Medium",2021,0.669,70.748,11.9099355,7.150929928,8718.945387
"1287","SLV","El Salvador","Medium",2022,0.674,71.475,11.9099355,7.150929928,8886.173528
"1288","EST","Estonia","Very High",1990,0.741,69.831,13.0799799,9.655532811,16707.58181
"1289","EST","Estonia","Very High",1991,0.736,69.712,12.78081989,9.900291752,15414.75445
"1290","EST","Estonia","Very High",1992,0.726,69.344,12.62077999,10.14505069,12667.06039
"1291","EST","Estonia","Very High",1993,0.718,68.579,12.32798004,10.38980963,11693.7397
"1292","EST","Estonia","Very High",1994,0.72,67.885,12.54491997,10.63456858,11752.53455
"1293","EST","Estonia","Very High",1995,0.733,68.726,12.79681015,10.87932752,12654.27446
"1294","EST","Estonia","Very High",1996,0.749,70.145,13.15272999,11.13860606,13439.19489
"1295","EST","Estonia","Very High",1997,0.764,70.732,13.56027508,11.3978846,14897.4201
"1296","EST","Estonia","Very High",1998,0.772,70.217,13.96782017,11.65716314,15880.84344
"1297","EST","Estonia","Very High",1999,0.781,71.115,14.21566963,11.91644168,15846.88238
"1298","EST","Estonia","Very High",2000,0.798,71.33,15.16271973,12.17572021,17200.8951
"1299","EST","Estonia","Very High",2001,0.807,71.418,15.65767956,12.34650517,18210.60853
"1300","EST","Estonia","Very High",2002,0.818,71.871,15.94836044,12.51729012,19572.78437
"1301","EST","Estonia","Very High",2003,0.826,72.158,16.09065056,12.68807507,21025.37228
"1302","EST","Estonia","Very High",2004,0.836,72.644,16.25458908,12.85886002,22664.90771
"1303","EST","Estonia","Very High",2005,0.848,73.197,16.49143982,13.02964497,25191.31022
"1304","EST","Estonia","Very High",2006,0.856,73.479,16.45730972,13.20042992,27463.03944
